cast_size,cast_unique_names_count,cast_id_entropy,cast_character_name_length_avg,cast_character_name_token_count_avg,genre_count,is_multigenre,runtime_minutes,number_of_episodes,tv_show_name,season,episode_number,imdbID,rating,votes
7.0,7.0,2.807354922057605,15.857142857142858,2.0,3.0,1.0,44.0,292.0,Keeping Up with the Kardashians,15,10,9093708,5.7,50
1.0,1.0,0.0,14.0,2.0,3.0,1.0,44.0,292.0,Keeping Up with the Kardashians,15,12,9373872,6.5,52
8.0,8.0,3.0,12.5,1.875,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,16,1,9212544,6.4,62
6.0,6.0,2.584962500721156,12.333333333333334,1.8333333333333333,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,16,2,10183612,6.0,48
6.0,6.0,2.584962500721156,14.833333333333334,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,16,4,10451030,6.4,45
12.0,12.0,3.584962500721157,15.25,2.25,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,16,5,10451078,5.9,43
2.0,2.0,1.0,7.5,1.5,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,17,2,11095336,6.1,37
10.0,10.0,3.321928094887362,14.3,2.1,3.0,1.0,0.0,292.0,Keeping Up with the Kardashians,18,1,12099340,4.3,177
2.0,2.0,1.0,12.0,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,18,3,12109066,5.8,39
5.0,5.0,2.3219280948873626,15.6,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,18,4,12109072,5.4,35
2.0,2.0,1.0,15.0,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,19,2,13173242,5.4,36
1.0,1.0,0.0,13.0,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,19,3,13173244,6.4,42
1.0,1.0,0.0,12.0,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,19,4,13260852,5.3,30
13.0,13.0,3.700439718141093,13.846153846153847,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,1,1,1122730,4.6,324
17.0,17.0,4.08746284125034,13.294117647058824,1.9411764705882353,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,1,3,1122733,5.3,197
10.0,10.0,3.321928094887362,14.3,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,1,4,1122734,5.1,181
9.0,9.0,3.1699250014423126,14.0,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,1,5,1122735,4.9,170
11.0,11.0,3.4594316186372978,13.818181818181818,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,1,6,1122736,5.0,174
16.0,16.0,4.0,12.3125,1.875,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,1,7,1122737,4.9,163
4.0,4.0,2.0,15.0,2.0,3.0,1.0,0.0,292.0,Keeping Up with the Kardashians,20,1,13518958,6.1,41
10.0,10.0,3.321928094887362,13.7,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,1,1141944,5.0,163
20.0,20.0,4.321928094887362,14.45,2.1,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,2,1141945,4.8,146
11.0,11.0,3.4594316186372978,14.090909090909092,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,3,1141946,4.8,148
10.0,10.0,3.321928094887362,14.2,2.1,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,4,1141947,4.9,140
12.0,12.0,3.584962500721157,13.416666666666666,1.9166666666666667,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,5,1141948,4.8,138
15.0,15.0,3.906890595608519,12.2,1.8666666666666667,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,6,1141949,4.4,139
15.0,15.0,3.906890595608519,12.4,1.9333333333333333,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,7,1141950,4.9,147
11.0,11.0,3.4594316186372978,13.909090909090908,2.090909090909091,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,8,1141951,4.7,140
12.0,12.0,3.584962500721157,13.083333333333334,1.9166666666666667,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,9,1230945,5.1,131
16.0,16.0,4.0,13.3125,2.0625,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,2,10,1231709,5.0,128
14.0,14.0,3.8073549220576037,14.785714285714286,2.142857142857143,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,1,1399623,5.0,142
17.0,17.0,4.08746284125034,14.058823529411764,2.0588235294117645,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,2,1399624,5.0,126
12.0,12.0,3.584962500721157,14.0,2.0833333333333335,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,3,1400116,5.1,125
12.0,12.0,3.584962500721157,13.25,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,4,1399625,4.7,121
14.0,14.0,3.8073549220576037,12.857142857142858,1.9285714285714286,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,5,1399622,4.6,122
12.0,12.0,3.584962500721157,13.666666666666666,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,6,1412106,4.9,120
16.0,16.0,4.0,13.4375,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,7,1412107,4.7,119
20.0,20.0,4.321928094887362,12.9,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,8,1436886,4.6,116
10.0,10.0,3.321928094887362,13.8,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,9,1441611,4.6,124
13.0,13.0,3.700439718141093,13.538461538461538,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,10,1441612,4.3,140
12.0,12.0,3.584962500721157,13.416666666666666,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,11,1441610,4.9,119
14.0,14.0,3.8073549220576037,12.857142857142858,1.9285714285714286,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,3,12,1441613,4.8,122
13.0,13.0,3.700439718141093,12.846153846153847,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,4,1,1724322,4.8,103
11.0,11.0,3.4594316186372978,13.272727272727273,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,4,2,1586361,4.8,106
16.0,16.0,4.0,12.8125,1.9375,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,4,3,1586089,4.8,102
13.0,13.0,3.700439718141093,13.615384615384615,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,4,4,1724323,5.0,103
11.0,11.0,3.4594316186372978,13.545454545454545,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,4,5,1660780,4.9,104
15.0,15.0,3.906890595608519,13.466666666666667,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,4,6,1724319,5.4,110
9.0,9.0,3.1699250014423126,13.11111111111111,1.8888888888888888,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,4,7,1724324,4.6,104
11.0,11.0,3.4594316186372978,13.363636363636363,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,4,8,1724321,5.2,105
21.0,21.0,4.392317422778759,13.523809523809524,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,4,9,1605275,5.1,108
15.0,15.0,3.906890595608519,13.466666666666667,2.066666666666667,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,4,10,1724366,5.2,106
15.0,15.0,3.906890595608519,13.866666666666667,2.066666666666667,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,5,1,1720703,4.8,139
16.0,16.0,4.0,14.5,2.125,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,5,2,1721312,5.0,105
9.0,9.0,3.1699250014423126,13.777777777777779,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,5,3,1721316,4.7,103
12.0,12.0,3.584962500721157,13.75,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,5,4,1721315,4.9,103
8.0,8.0,3.0,14.625,2.125,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,5,5,1721313,5.1,108
9.0,9.0,3.1699250014423126,14.0,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,5,6,1721314,4.8,98
17.0,17.0,4.08746284125034,13.470588235294118,2.0588235294117645,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,5,7,1730538,4.9,101
14.0,14.0,3.8073549220576037,13.928571428571429,2.142857142857143,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,5,9,1750435,4.7,100
24.0,24.0,4.584962500721156,13.458333333333334,2.0416666666666665,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,5,10,1750437,5.1,98
9.0,9.0,3.1699250014423126,14.11111111111111,2.0,3.0,1.0,44.0,292.0,Keeping Up with the Kardashians,5,11,1757238,4.7,94
8.0,8.0,3.0,14.25,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,6,1,1949770,5.7,115
13.0,13.0,3.700439718141093,13.384615384615385,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,6,2,1957251,5.2,93
8.0,8.0,3.0,14.375,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,6,3,1962931,4.9,90
17.0,17.0,4.08746284125034,13.411764705882353,2.0588235294117645,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,6,4,2017674,5.2,94
8.0,8.0,3.0,14.25,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,6,6,1996717,5.1,92
11.0,11.0,3.4594316186372978,13.909090909090908,2.1818181818181817,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,6,7,2004792,4.8,95
15.0,15.0,3.906890595608519,13.8,2.066666666666667,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,6,8,2050059,5.2,90
8.0,8.0,3.0,13.75,2.0,3.0,1.0,44.0,292.0,Keeping Up with the Kardashians,6,10,2048339,4.9,86
13.0,13.0,3.700439718141093,13.846153846153847,2.0,3.0,1.0,22.0,292.0,Keeping Up with the Kardashians,6,11,2034389,5.2,105
12.0,12.0,3.584962500721157,12.666666666666666,1.8333333333333333,3.0,1.0,120.0,292.0,Keeping Up with the Kardashians,6,12,2121302,3.9,152
77.0,77.0,6.266786540694902,13.285714285714286,2.051948051948052,3.0,1.0,60.0,292.0,Keeping Up with the Kardashians,6,13,2012605,4.0,188
8.0,8.0,3.0,14.0,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,7,1,2379203,5.8,117
9.0,9.0,3.1699250014423126,13.88888888888889,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,7,3,2198896,4.8,89
8.0,8.0,3.0,14.0,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,7,5,2219270,5.0,93
10.0,10.0,3.321928094887362,13.6,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,7,6,2232858,4.9,88
10.0,10.0,3.321928094887362,13.1,1.9,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,7,7,2234956,5.3,95
10.0,10.0,3.321928094887362,14.1,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,7,8,2259206,5.0,88
9.0,9.0,3.1699250014423126,13.777777777777779,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,7,9,2279404,4.4,87
11.0,11.0,3.4594316186372978,13.818181818181818,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,7,10,2275918,4.3,79
13.0,13.0,3.700439718141093,14.23076923076923,2.076923076923077,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,7,11,2296802,4.5,86
8.0,8.0,3.0,14.625,2.125,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,7,12,2332066,4.7,82
9.0,9.0,3.1699250014423126,13.666666666666666,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,7,13,2367442,5.0,86
15.0,15.0,3.906890595608519,13.466666666666667,2.066666666666667,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,7,14,2350014,5.2,91
10.0,10.0,3.321928094887362,13.5,2.0,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,8,1,2379205,5.7,117
10.0,10.0,3.321928094887362,13.1,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,8,4,3008738,4.7,72
9.0,9.0,3.1699250014423126,13.777777777777779,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,8,5,3039944,5.1,77
10.0,10.0,3.321928094887362,13.2,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,8,6,3091448,4.9,76
8.0,8.0,3.0,14.125,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,8,8,3117462,4.7,77
8.0,8.0,3.0,14.0,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,8,11,3280208,4.2,70
13.0,13.0,3.700439718141093,14.23076923076923,2.076923076923077,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,8,12,3227496,4.0,71
15.0,15.0,3.906890595608519,13.266666666666667,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,8,13,3280412,4.9,76
10.0,10.0,3.321928094887362,13.8,2.0,3.0,1.0,43.0,292.0,Keeping Up with the Kardashians,8,14,3328794,4.7,71
9.0,9.0,3.1699250014423126,14.88888888888889,2.111111111111111,3.0,1.0,63.0,292.0,Keeping Up with the Kardashians,8,15,3343768,4.7,75
7.0,7.0,2.807354922057605,14.285714285714286,2.0,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,9,1,2379207,5.7,113
11.0,11.0,3.4594316186372978,13.454545454545455,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,9,2,3452558,4.1,75
7.0,7.0,2.807354922057605,13.571428571428571,2.0,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,9,3,3476704,3.6,72
5.0,5.0,2.3219280948873626,12.4,1.8,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,9,4,3476708,4.2,74
6.0,6.0,2.584962500721156,13.333333333333334,1.8333333333333333,3.0,1.0,40.0,292.0,Keeping Up with the Kardashians,9,5,3476882,4.7,74
8.0,8.0,3.0,14.0,2.0,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,9,6,3527200,3.9,69
11.0,11.0,3.4594316186372978,13.818181818181818,2.0,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,9,7,3561014,4.5,76
7.0,7.0,2.807354922057605,14.285714285714286,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,9,9,3775402,4.0,65
7.0,7.0,2.807354922057605,14.285714285714286,2.0,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,9,10,3793136,3.9,70
7.0,7.0,2.807354922057605,14.285714285714286,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,9,11,3809562,4.1,67
8.0,8.0,3.0,14.75,2.0,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,9,12,3825928,4.0,63
9.0,9.0,3.1699250014423126,13.222222222222221,2.0,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,9,13,3841568,4.2,65
8.0,8.0,3.0,14.75,2.0,3.0,1.0,40.0,292.0,Keeping Up with the Kardashians,9,14,3855674,4.4,75
8.0,8.0,3.0,14.75,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,9,15,3873274,4.4,73
7.0,7.0,2.807354922057605,14.285714285714286,2.0,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,9,16,3888938,4.2,68
9.0,9.0,3.1699250014423126,14.0,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,9,17,3902810,4.4,71
10.0,10.0,3.321928094887362,14.4,2.0,3.0,1.0,42.0,292.0,Keeping Up with the Kardashians,9,18,3917364,4.3,69
16.0,16.0,4.0,13.8125,2.0,3.0,1.0,62.0,292.0,Keeping Up with the Kardashians,9,19,3983054,5.1,79
16.0,16.0,4.0,12.5,1.9375,3.0,1.0,41.0,292.0,Keeping Up with the Kardashians,9,20,3969484,5.4,89
23.0,23.0,4.523561956057013,12.565217391304348,1.9565217391304348,3.0,1.0,60.0,45.0,Kendra,1,1,1455398,7.5,18
11.0,11.0,3.4594316186372978,12.545454545454545,2.0,3.0,1.0,22.0,45.0,Kendra,1,2,1455397,6.8,10
9.0,9.0,3.1699250014423126,13.333333333333334,2.111111111111111,3.0,1.0,23.0,20.0,Khloé & Lamar,1,1,1893907,6.8,31
14.0,14.0,3.8073549220576037,12.928571428571429,2.0714285714285716,3.0,1.0,23.0,20.0,Khloé & Lamar,1,2,1920021,7.0,22
11.0,11.0,3.4594316186372978,13.818181818181818,2.090909090909091,3.0,1.0,23.0,20.0,Khloé & Lamar,1,3,2100021,7.3,33
7.0,7.0,2.807354922057605,13.285714285714286,2.142857142857143,3.0,1.0,23.0,20.0,Khloé & Lamar,1,4,2100022,6.7,24
18.0,18.0,4.169925001442313,13.055555555555555,2.0555555555555554,3.0,1.0,23.0,20.0,Khloé & Lamar,1,5,2100023,2.4,141
9.0,9.0,3.1699250014423126,12.666666666666666,2.111111111111111,3.0,1.0,23.0,20.0,Khloé & Lamar,1,6,1917893,6.8,27
7.0,7.0,2.807354922057605,13.285714285714286,2.142857142857143,3.0,1.0,23.0,20.0,Khloé & Lamar,1,7,2100020,6.5,26
8.0,8.0,3.0,13.0,2.125,3.0,1.0,23.0,20.0,Khloé & Lamar,1,8,2097546,6.3,25
5.0,5.0,2.3219280948873626,13.2,2.2,3.0,1.0,22.0,20.0,Khloé & Lamar,2,1,2244031,6.8,30
10.0,10.0,3.321928094887362,13.7,2.1,3.0,1.0,23.0,20.0,Khloé & Lamar,2,2,2244035,7.4,26
5.0,5.0,2.3219280948873626,13.2,2.2,3.0,1.0,22.0,20.0,Khloé & Lamar,2,3,2244033,6.7,22
5.0,5.0,2.3219280948873626,13.6,2.2,3.0,1.0,22.0,20.0,Khloé & Lamar,2,4,2297657,7.5,25
6.0,6.0,2.584962500721156,11.833333333333334,2.1666666666666665,3.0,1.0,22.0,20.0,Khloé & Lamar,2,5,2303617,6.1,21
4.0,4.0,2.0,13.0,2.25,3.0,1.0,22.0,20.0,Khloé & Lamar,2,6,2297659,6.4,21
4.0,4.0,2.0,13.0,2.25,3.0,1.0,22.0,20.0,Khloé & Lamar,2,7,2324527,5.7,21
4.0,4.0,2.0,13.0,2.25,3.0,1.0,22.0,20.0,Khloé & Lamar,2,8,2333607,6.0,22
6.0,6.0,2.584962500721156,13.166666666666666,2.1666666666666665,3.0,1.0,22.0,20.0,Khloé & Lamar,2,9,2373539,6.0,22
6.0,6.0,2.584962500721156,12.666666666666666,2.1666666666666665,3.0,1.0,22.0,20.0,Khloé & Lamar,2,10,2379211,5.4,23
7.0,7.0,2.807354922057605,13.285714285714286,2.142857142857143,3.0,1.0,22.0,20.0,Khloé & Lamar,2,11,2379209,5.4,21
15.0,15.0,3.906890595608519,10.933333333333334,2.1333333333333333,3.0,1.0,67.0,16.0,King the Land,1,1,27785634,4.8,11902
16.0,16.0,4.0,11.0625,2.125,3.0,1.0,70.0,16.0,King the Land,1,2,27785637,5.0,9006
13.0,13.0,3.700439718141093,10.76923076923077,2.1538461538461537,3.0,1.0,68.0,16.0,King the Land,1,3,27785638,5.0,8461
14.0,14.0,3.8073549220576037,10.785714285714286,2.142857142857143,3.0,1.0,69.0,16.0,King the Land,1,4,27785641,5.1,8268
17.0,17.0,4.08746284125034,11.058823529411764,2.1176470588235294,3.0,1.0,72.0,16.0,King the Land,1,5,27785643,5.1,8320
18.0,18.0,4.169925001442313,11.055555555555555,2.111111111111111,3.0,1.0,77.0,16.0,King the Land,1,6,27785644,5.0,8628
17.0,17.0,4.08746284125034,11.0,2.1176470588235294,3.0,1.0,74.0,16.0,King the Land,1,7,27785645,3.7,14539
17.0,17.0,4.08746284125034,11.0,2.1176470588235294,3.0,1.0,76.0,16.0,King the Land,1,8,27785647,4.3,15226
16.0,16.0,4.0,11.0625,2.1875,3.0,1.0,0.0,16.0,King the Land,1,9,27785648,7.7,1334
15.0,15.0,3.906890595608519,10.733333333333333,2.1333333333333333,3.0,1.0,0.0,16.0,King the Land,1,10,27785650,7.9,1235
15.0,15.0,3.906890595608519,10.733333333333333,2.1333333333333333,3.0,1.0,0.0,16.0,King the Land,1,11,27785651,8.5,917
17.0,17.0,4.08746284125034,10.823529411764707,2.1176470588235294,3.0,1.0,0.0,16.0,King the Land,1,12,27785652,8.2,857
8.0,8.0,3.0,11.125,2.25,3.0,1.0,0.0,16.0,King the Land,1,13,27785653,8.4,751
10.0,10.0,3.321928094887362,10.5,2.2,3.0,1.0,0.0,16.0,King the Land,1,14,27785654,8.2,703
7.0,7.0,2.807354922057605,10.714285714285714,2.2857142857142856,3.0,1.0,0.0,16.0,King the Land,1,15,27785657,8.3,608
11.0,11.0,3.4594316186372978,10.545454545454545,2.1818181818181817,3.0,1.0,0.0,16.0,King the Land,1,16,27785659,8.5,745
21.0,21.0,4.392317422778759,13.285714285714286,2.0952380952380953,3.0,1.0,48.0,15.0,Kota Factory,1,1,10087468,8.9,1859
12.0,12.0,3.584962500721157,13.333333333333334,2.0833333333333335,3.0,1.0,31.0,15.0,Kota Factory,1,2,10087510,8.6,1554
22.0,22.0,4.459431618637297,13.636363636363637,2.1363636363636362,3.0,1.0,37.0,15.0,Kota Factory,1,3,10228080,8.7,1504
13.0,13.0,3.700439718141093,11.615384615384615,2.0,3.0,1.0,40.0,15.0,Kota Factory,1,4,10262780,8.3,1466
23.0,22.0,4.523561956057013,12.26086956521739,1.9565217391304348,3.0,1.0,0.0,15.0,Kota Factory,3,1,31522026,8.3,497
15.0,15.0,3.906890595608519,12.8,2.066666666666667,3.0,1.0,30.0,31.0,Kourtney & Kim Take Miami,1,1,1496545,6.4,42
12.0,12.0,3.584962500721157,12.083333333333334,2.0,3.0,1.0,22.0,31.0,Kourtney & Kim Take Miami,1,2,1497965,5.4,37
15.0,15.0,3.906890595608519,12.266666666666667,1.8666666666666667,3.0,1.0,22.0,31.0,Kourtney & Kim Take Miami,1,3,1497962,4.9,34
17.0,17.0,4.08746284125034,12.941176470588236,1.8823529411764706,3.0,1.0,22.0,31.0,Kourtney & Kim Take Miami,1,5,1503424,5.0,34
10.0,10.0,3.321928094887362,12.6,1.9,3.0,1.0,22.0,31.0,Kourtney & Kim Take Miami,1,6,1503425,5.0,41
14.0,14.0,3.8073549220576037,13.857142857142858,2.0714285714285716,3.0,1.0,22.0,31.0,Kourtney & Kim Take Miami,2,2,1674893,6.0,37
17.0,17.0,4.08746284125034,15.0,2.0588235294117645,3.0,1.0,22.0,31.0,Kourtney & Kim Take Miami,2,4,1674896,2.4,155
11.0,11.0,3.4594316186372978,14.636363636363637,2.090909090909091,3.0,1.0,22.0,31.0,Kourtney & Kim Take Miami,2,6,1717912,6.0,37
6.0,6.0,2.584962500721156,17.0,2.3333333333333335,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,1,2399388,6.3,44
6.0,6.0,2.584962500721156,15.5,2.1666666666666665,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,2,2637512,6.0,31
5.0,5.0,2.3219280948873626,14.4,2.0,3.0,1.0,43.0,31.0,Kourtney & Kim Take Miami,3,3,2637516,6.5,34
4.0,4.0,2.0,15.75,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,4,2637520,5.4,32
5.0,5.0,2.3219280948873626,15.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,5,2651124,5.7,30
4.0,4.0,2.0,16.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,6,2698152,6.2,39
7.0,7.0,2.807354922057605,15.857142857142858,2.2857142857142856,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,7,2712546,5.7,29
3.0,3.0,1.584962500721156,15.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,8,2712552,5.8,33
4.0,4.0,2.0,15.25,2.0,3.0,1.0,43.0,31.0,Kourtney & Kim Take Miami,3,9,2750598,5.8,29
3.0,3.0,1.584962500721156,15.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,10,2788238,5.3,34
6.0,6.0,2.584962500721156,15.5,2.1666666666666665,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,11,2801006,5.9,30
3.0,3.0,1.584962500721156,15.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take Miami,3,12,2822070,5.1,28
15.0,15.0,3.906890595608519,12.8,2.066666666666667,3.0,1.0,30.0,31.0,Kourtney & Kim Take New York,1,1,1496545,6.4,42
12.0,12.0,3.584962500721157,12.083333333333334,2.0,3.0,1.0,22.0,31.0,Kourtney & Kim Take New York,1,2,1497965,5.4,37
15.0,15.0,3.906890595608519,12.266666666666667,1.8666666666666667,3.0,1.0,22.0,31.0,Kourtney & Kim Take New York,1,3,1497962,4.9,34
17.0,17.0,4.08746284125034,12.941176470588236,1.8823529411764706,3.0,1.0,22.0,31.0,Kourtney & Kim Take New York,1,5,1503424,5.0,34
10.0,10.0,3.321928094887362,12.6,1.9,3.0,1.0,22.0,31.0,Kourtney & Kim Take New York,1,6,1503425,5.0,41
14.0,14.0,3.8073549220576037,13.857142857142858,2.0714285714285716,3.0,1.0,22.0,31.0,Kourtney & Kim Take New York,2,2,1674893,6.0,37
17.0,17.0,4.08746284125034,15.0,2.0588235294117645,3.0,1.0,22.0,31.0,Kourtney & Kim Take New York,2,4,1674896,2.4,155
11.0,11.0,3.4594316186372978,14.636363636363637,2.090909090909091,3.0,1.0,22.0,31.0,Kourtney & Kim Take New York,2,6,1717912,6.0,37
6.0,6.0,2.584962500721156,17.0,2.3333333333333335,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,1,2399388,6.3,44
6.0,6.0,2.584962500721156,15.5,2.1666666666666665,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,2,2637512,6.0,31
5.0,5.0,2.3219280948873626,14.4,2.0,3.0,1.0,43.0,31.0,Kourtney & Kim Take New York,3,3,2637516,6.5,34
4.0,4.0,2.0,15.75,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,4,2637520,5.4,32
5.0,5.0,2.3219280948873626,15.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,5,2651124,5.7,30
4.0,4.0,2.0,16.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,6,2698152,6.2,39
7.0,7.0,2.807354922057605,15.857142857142858,2.2857142857142856,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,7,2712546,5.7,29
3.0,3.0,1.584962500721156,15.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,8,2712552,5.8,33
4.0,4.0,2.0,15.25,2.0,3.0,1.0,43.0,31.0,Kourtney & Kim Take New York,3,9,2750598,5.8,29
3.0,3.0,1.584962500721156,15.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,10,2788238,5.3,34
6.0,6.0,2.584962500721156,15.5,2.1666666666666665,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,11,2801006,5.9,30
3.0,3.0,1.584962500721156,15.0,2.0,3.0,1.0,42.0,31.0,Kourtney & Kim Take New York,3,12,2822070,5.1,28
30.0,30.0,4.906890595608518,13.633333333333333,2.1333333333333333,3.0,1.0,42.0,30.0,La Brea,1,1,14361742,6.5,1187
25.0,25.0,4.643856189774724,13.32,2.12,3.0,1.0,43.0,30.0,La Brea,1,2,15120448,6.6,888
